clusterid,queryID,class,gene,allele,seqID,accession,positions,size,cluster_contains_multiple_genes,gene_found_in_multiple_clusters,bla_description,bla_class,CARD_class,ARO_class
160,mcr-8.4,Col,Mcr8,mcr-8.4,3137,NG_074757.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
161,mcr-9.1,Col,Mcr9,mcr-9.1,1899,MK070339.1,-,-,no,no,,,peptide antibiotic,ARO:3000053
161,mcr-9.2,Col,Mcr9,mcr-9.2,3682,CP196295.1:139255-140877,-,-,no,no,,,peptide antibiotic,ARO:3000053
162,fomA,Fcyn,Fom,fomA,1900,NG_047879.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
162,fomB,Fcyn,Fom,fomB,1901,NG_047880.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
163,fosA2,Fcyn,FosA,fosA2,1902,NG_050406.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
163,fosA3,Fcyn,FosA,fosA3,1903,NG_050407.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
163,fosA4,Fcyn,FosA,fosA4,1904,NG_050408.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
163,fosA7,Fcyn,FosA,fosA7,1905,NG_054942.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
163,fosA7.5,Fcyn,FosA,fosA7.5,2428,NG_067231.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
163,fosA8,Fcyn,FosA,fosA8,3123,NG_066545.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
163,fosA5,Fcyn,FosA,fosA5,3641,NG_047881.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
163,fosA5.v1,Fcyn,FosA,fosA5.v1,3642,NG_047882.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
163,fosA_PA1129,Fcyn,FosA,fosA_PA1129,3643,NG_047883.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
163,fosA10,Fcyn,FosA,fosA10,3644,NG_047884.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
163,fosA5.v2,Fcyn,FosA,fosA5.v2,3645,NG_050409.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
163,fosA9,Fcyn,FosA,fosA9,3646,NG_076845.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
164,fosB.1,Fcyn,FosB,fosB.1,1906,NG_065844.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
164,fosB.2,Fcyn,FosB,fosB.2,1907,NG_055636.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
164,fosB1,Fcyn,FosB,fosB1,1908,NG_047886.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
164,fosB3,Fcyn,FosB,fosB3,1909,NG_050412.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
164,fosB4,Fcyn,FosB,fosB4,1910,NG_054661.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
164,fosB5,Fcyn,FosB,fosB5,1911,NG_054663.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
164,fosB6,Fcyn,FosB,fosB6,1912,NG_054662.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
164,fosB2,Fcyn,FosB,fosB2,2426,NG_050411.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
165,fosC,Fcyn,FosC,fosC,1913,NG_047890.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
165,fosC2,Fcyn,FosC,fosC2,1914,NG_047891.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
166,fosD,Fcyn,FosD,fosD,1915,NG_047892.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
167,fosK,Fcyn,FosK,fosK,1916,NG_047898.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
168,fosX.v1,Fcyn,FosX,fosX.v1,1917,NG_050584.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
168,fosX.v2,Fcyn,FosX,fosX.v2,1918,NG_055654.1,-,-,no,no,,,phosphonic acid antibiotic,ARO:3007149
169,crpP,Flq,CrpP,crpP,1919,HM560971.1:119269-119072,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
170,norA,Flq,NorA,norA,1920,CP062312.1:1338029-1339195,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
171,qepA2,Flq,QepA,qepA2,1921,NG_050460.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
171,qepA1,Flq,QepA,qepA1,3651,NG_050459.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
171,qepA4,Flq,QepA,qepA4,3652,NG_062240.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
171,qepA8,Flq,QepA,qepA8,3653,NG_062251.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
172,mfpA,Flq,Qnr,mfpA,1922,CP023616.1:3772984-3773535,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
173,qnrA1,Flq,QnrA,qnrA1,1923,NG_050462.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
173,qnrA2,Flq,QnrA,qnrA2,1924,NG_050463.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
173,qnrA3,Flq,QnrA,qnrA3,1925,NG_050464.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
173,qnrA4,Flq,QnrA,qnrA4,1926,NG_050465.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
173,qnrA5,Flq,QnrA,qnrA5,1927,NG_050466.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
173,qnrA6,Flq,QnrA,qnrA6,1928,NG_050467.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
173,qnrA7,Flq,QnrA,qnrA7,1929,NG_050468.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB1.v1,Flq,QnrB,qnrB1.v1,1930,OW967303.1:2879-3559,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB1.v2,Flq,QnrB,qnrB1.v2,1931,NG_050469.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB10,Flq,QnrB,qnrB10,1932,EF636461.1:11587-12267,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB12,Flq,QnrB,qnrB12,1933,NG_050472.2,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB13.v1,Flq,QnrB,qnrB13.v1,1934,EU273756.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB13.v2,Flq,QnrB,qnrB13.v2,1935,NG_050473.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB14,Flq,QnrB,qnrB14,1936,NG_050474.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB15,Flq,QnrB,qnrB15,1937,NG_050475.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB16,Flq,QnrB,qnrB16,1938,NG_050476.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB17,Flq,QnrB,qnrB17,1939,CP199069.1:2365925-2366605,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB18,Flq,QnrB,qnrB18,1940,NG_050478.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB19,Flq,QnrB,qnrB19,1941,NG_050479.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB2.v1,Flq,QnrB,qnrB2.v1,1942,NG_050480.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB2.v2,Flq,QnrB,qnrB2.v2,1943,NG_050515.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB20,Flq,QnrB,qnrB20,1944,NG_050481.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB21,Flq,QnrB,qnrB21,1945,NG_050482.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB22,Flq,QnrB,qnrB22,1946,NG_050483.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB23,Flq,QnrB,qnrB23,1947,NG_050484.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB24,Flq,QnrB,qnrB24,1948,NG_050485.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB25,Flq,QnrB,qnrB25,1949,NG_050486.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB26,Flq,QnrB,qnrB26,1950,NG_050487.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB27,Flq,QnrB,qnrB27,1951,NG_050488.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB28,Flq,QnrB,qnrB28,1952,NG_050489.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB29,Flq,QnrB,qnrB29,1953,NG_050490.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB3,Flq,QnrB,qnrB3,1954,NG_050491.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB30,Flq,QnrB,qnrB30,1955,NG_050492.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB31,Flq,QnrB,qnrB31,1956,NG_050493.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB32.v1,Flq,QnrB,qnrB32.v1,1957,JN173054.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB32.v2,Flq,QnrB,qnrB32.v2,1958,NG_050494.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB33,Flq,QnrB,qnrB33,1959,NG_050495.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB34,Flq,QnrB,qnrB34,1960,NG_050496.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB35,Flq,QnrB,qnrB35,1961,NG_050497.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB36,Flq,QnrB,qnrB36,1962,NG_050498.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB37,Flq,QnrB,qnrB37,1963,NG_050499.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB38,Flq,QnrB,qnrB38,1964,NG_050500.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB4,Flq,QnrB,qnrB4,1965,NG_050502.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB42,Flq,QnrB,qnrB42,1966,NG_050505.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB43,Flq,QnrB,qnrB43,1967,NG_050506.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB44,Flq,QnrB,qnrB44,1968,NG_050507.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB45,Flq,QnrB,qnrB45,1969,NG_050508.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB46,Flq,QnrB,qnrB46,1970,NG_050516.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB47,Flq,QnrB,qnrB47,1971,NG_050510.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB48,Flq,QnrB,qnrB48,1972,NG_050511.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB49,Flq,QnrB,qnrB49,1973,NG_050512.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB5,Flq,QnrB,qnrB5,1974,NG_050513.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB50,Flq,QnrB,qnrB50,1975,NG_050514.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB54,Flq,QnrB,qnrB54,1976,NG_050517.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB55,Flq,QnrB,qnrB55,1977,NG_050518.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB56,Flq,QnrB,qnrB56,1978,NG_050519.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB57,Flq,QnrB,qnrB57,1979,NG_050520.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB58,Flq,QnrB,qnrB58,1980,NG_050521.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB59,Flq,QnrB,qnrB59,1981,NG_050522.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB6,Flq,QnrB,qnrB6,1982,NG_050523.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB60,Flq,QnrB,qnrB60,1983,NG_050524.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB61,Flq,QnrB,qnrB61,1984,NG_050525.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB62,Flq,QnrB,qnrB62,1985,NG_050526.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB64,Flq,QnrB,qnrB64,1986,NG_050527.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB65,Flq,QnrB,qnrB65,1987,NG_050528.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB66,Flq,QnrB,qnrB66,1988,NG_050529.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB67,Flq,QnrB,qnrB67,1989,NG_050530.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB68,Flq,QnrB,qnrB68,1990,NG_050531.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB69,Flq,QnrB,qnrB69,1991,NG_050532.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB7,Flq,QnrB,qnrB7,1992,NG_050533.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB70,Flq,QnrB,qnrB70,1993,NG_050534.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB71,Flq,QnrB,qnrB71,1994,NG_050535.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB72,Flq,QnrB,qnrB72,1995,NG_050536.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB73,Flq,QnrB,qnrB73,1996,NG_050537.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB74,Flq,QnrB,qnrB74,1997,NG_050538.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB8,Flq,QnrB,qnrB8,1998,NG_050539.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB9.1,Flq,QnrB,qnrB9.1,1999,NG_050471.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB9.2,Flq,QnrB,qnrB9.2,2000,NG_050540.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB75,Flq,QnrB,qnrB75,3139,NG_051320.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB76,Flq,QnrB,qnrB76,3140,CP145154.1:1130399-1131079,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB77,Flq,QnrB,qnrB77,3141,NG_051321.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB78,Flq,QnrB,qnrB78,3142,NG_051322.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB10.v1,Flq,QnrB,qnrB10.v1,3654,NG_050470.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB17.v1,Flq,QnrB,qnrB17.v1,3655,NG_050477.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB91,Flq,QnrB,qnrB91,3656,NG_057450.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB95,Flq,QnrB,qnrB95,3657,NG_059332.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB98,Flq,QnrB,qnrB98,3658,NG_242326.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB6.v1,Flq,QnrB,qnrB6.v1,3733,NG_050523.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
174,qnrB4.v1,Flq,QnrB,qnrB4.v1,3734,NG_050502.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
175,qnrC,Flq,QnrC,qnrC,2001,NG_048054.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
176,qnrD1,Flq,QnrD,qnrD1,2002,NG_050541.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
176,qnrD2,Flq,QnrD,qnrD2,2003,NG_050542.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
177,qnrE1,Flq,QnrE,qnrE1,2004,NG_054677.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
177,qnrE2,Flq,QnrE,qnrE2,2005,NG_059329.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
178,qnrS1,Flq,QnrS,qnrS1,2006,NG_050543.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
178,qnrS10,Flq,QnrS,qnrS10,2007,NG_048055.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
178,qnrS11,Flq,QnrS,qnrS11,2008,NG_059318.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
178,qnrS12,Flq,QnrS,qnrS12,2009,NG_059276.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
178,qnrS15,Flq,QnrS,qnrS15,2010,NG_063897.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
178,qnrS2,Flq,QnrS,qnrS2,2011,NG_050544.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
178,qnrS4,Flq,QnrS,qnrS4,2012,NG_050545.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
178,qnrS5,Flq,QnrS,qnrS5,2013,NG_050546.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
178,qnrS6,Flq,QnrS,qnrS6,2014,NG_050547.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
178,qnrS7,Flq,QnrS,qnrS7,2015,NG_050548.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
178,qnrS8,Flq,QnrS,qnrS8,2016,NG_050549.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
178,qnrS9,Flq,QnrS,qnrS9,2017,NG_050550.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
178,qnrS13,Flq,QnrS,qnrS13,3659,NG_059275.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
179,qnrVC1,Flq,QnrVC,qnrVC1,2018,NG_050551.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
179,qnrVC3,Flq,QnrVC,qnrVC3,2019,NG_050552.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
179,qnrVC4,Flq,QnrVC,qnrVC4,2020,NG_050553.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
179,qnrVC5,Flq,QnrVC,qnrVC5,2021,NG_050554.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
179,qnrVC6,Flq,QnrVC,qnrVC6,2022,NG_050555.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
179,qnrVC7,Flq,QnrVC,qnrVC7,2023,NG_050556.1,-,-,no,no,,,fluoroquinolone antibiotic,ARO:0000001
181,vanA,Gly,VanA,vanA,2025,NG_048323.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
182,vanB,Gly,VanB,vanB,2026,NG_048341.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
183,vanC,Gly,VanC,vanC,2027,NG_048343.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
184,vanD,Gly,VanD,vanD,2028,NG_048361.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
185,vanE,Gly,VanE,vanE,2029,NG_048366.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
186,vanF,Gly,VanF,vanF,2030,NG_048367.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
187,vanG,Gly,VanG,vanG,2031,NG_048369.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
188,vanHA,Gly,VanHA,vanHA,2032,NG_048372.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
189,vanHB,Gly,VanHB,vanHB,2033,NG_055635.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
190,vanHD,Gly,VanHD,vanHD,2034,NG_048383.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
191,vanHE,Gly,VanHE,vanHE,2035,NG_048387.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
192,vanHM,Gly,VanHM,vanHM,2036,NG_048388.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
193,vanHO,Gly,VanHO,vanHO,2037,NG_048389.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
194,vanI,Gly,VanI,vanI,2038,NG_062352.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
195,vanJ,Gly,VanJ,vanJ,2039,NG_048394.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
196,vanL,Gly,VanL,vanL,2040,NG_048395.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
197,vanM,Gly,VanM,vanM,2041,NG_048396.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
198,vanN,Gly,VanN,vanN,2042,NG_048397.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
199,vanO,Gly,VanO,vanO,2043,NG_048398.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
200,vanRA,Gly,VanRA,vanRA,2044,NG_048399.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
201,vanRB,Gly,VanRB,vanRB,2045,NG_055631.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
202,vanRC,Gly,VanRC,vanRC,2046,NG_048404.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
203,vanRD,Gly,VanRD,vanRD,2047,NG_048409.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
204,vanRE,Gly,VanRE,vanRE,2048,NG_048407.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
205,vanRF,Gly,VanRF,vanRF,2049,NG_048413.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
206,vanRG,Gly,VanRG,vanRG,2050,NG_048411.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
207,vanRI,Gly,VanRI,vanRI,2051,NG_055642.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
208,vanRL,Gly,VanRL,vanRL,2052,NG_048418.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
209,vanRM,Gly,VanRM,vanRM,2053,NG_048421.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
210,vanRN,Gly,VanRN,vanRN,2054,NG_048423.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
211,vanRO,Gly,VanRO,vanRO,2055,NG_048424.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
212,vanSA,Gly,VanSA,vanSA,2056,NG_048425.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
213,vanSB,Gly,VanSB,vanSB,2057,NG_055632.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
214,vanSC,Gly,VanSC,vanSC,2058,NG_048430.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
215,vanSD,Gly,VanSD,vanSD,2059,EU999036.1:689-1390,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
216,vanSE,Gly,VanSE,vanSE,2060,NG_048431.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
217,vanSF,Gly,VanSF,vanSF,2061,NG_048437.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
218,vanSG,Gly,VanSG,vanSG,2062,NG_048435.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
219,vanSL,Gly,VanSL,vanSL,2063,NG_048446.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
220,vanSM,Gly,VanSM,vanSM,2064,NG_048450.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
221,vanSN,Gly,VanSN,vanSN,2065,NG_048451.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
222,vanSO,Gly,VanSO,vanSO,2066,NG_051735.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
223,vanTC,Gly,VanTC,vanTC,2067,NG_048454.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
224,vanTE,Gly,VanTE,vanTE,2068,NG_048456.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
225,vanTG,Gly,VanTG,vanTG,2069,NG_048457.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
226,vanTmL,Gly,VanTmL,vanTmL,2070,NG_048464.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
227,vanTN,Gly,VanTN,vanTN,2071,NG_048461.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
228,vanTrL,Gly,VanTrL,vanTrL,2072,NG_048465.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
229,vanUG,Gly,VanUG,vanUG,2073,NG_048466.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
230,vanVB,Gly,VanVB,vanVB,2074,CP039549.1:2195119-2195463,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
231,vanWB,Gly,VanWB,vanWB,2075,NG_055634.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
232,vanWG,Gly,VanWG,vanWG,2076,NG_048471.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
233,vanWI,Gly,VanWI,vanWI,2077,NG_055764.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
234,vanXA,Gly,VanXA,vanXA,2078,NG_048477.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
235,vanXB,Gly,VanXB,vanXB,2079,NG_048481.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
236,vanXD,Gly,VanXD,vanXD,2080,NG_048491.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
237,vanXE,Gly,VanXE,vanXE,2081,NG_048494.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
238,vanXI,Gly,VanXI,vanXI,2082,NG_055644.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
239,vanXM,Gly,VanXM,vanXM,2083,NG_048495.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
240,vanXO,Gly,VanXO,vanXO,2084,NG_048496.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
241,vanXYC,Gly,VanXYC,vanXYC,2085,NG_048503.1,-,-,no,no,,,Glycopeptide antibiotic,ARO:3000081
